@RELATION sys_attack
@ATTRIBUTE POS_ONE REAL
@ATTRIBUTE POS_TWO REAL
@ATTRIBUTE POS_THREE REAL
@ATTRIBUTE class {attack, normal}
@DATA
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,38,normal
4,38,10,normal
38,10,10,normal
10,10,10,normal
10,10,118,normal
10,118,6,normal
118,6,6,normal
6,6,91,normal
6,91,10,normal
91,10,221,normal
11,45,33,normal
45,33,192,normal
33,192,33,normal
192,33,5,normal
33,5,197,normal
5,197,192,normal
197,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,125,normal
192,125,192,normal
125,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,33,normal
6,33,5,normal
33,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,192,normal
192,192,192,normal
192,192,6,normal
192,6,192,normal
6,192,243,normal
192,243,125,normal
243,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,91,normal
125,91,258,normal
91,258,311,normal
258,311,240,normal
311,240,240,normal
240,240,174,normal
240,174,174,normal
174,174,175,normal
174,175,191,normal
175,191,122,normal
191,122,54,normal
122,54,45,normal
54,45,45,normal
45,45,192,normal
45,192,5,normal
192,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,6,normal
3,6,91,normal
6,91,197,normal
91,197,197,normal
197,197,197,normal
197,197,197,normal
197,197,85,normal
197,85,85,normal
85,85,195,normal
85,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,174,normal
195,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,195,normal
174,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,45,normal
197,45,3,normal
45,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,192,normal
91,192,195,normal
192,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,45,normal
3,45,6,normal
45,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,6,normal
195,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,6,normal
5,6,6,normal
6,6,6,normal
6,6,201,normal
6,201,195,normal
201,195,3,normal
195,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,5,normal
45,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,221,normal
5,221,220,normal
221,220,220,normal
220,220,6,normal
220,6,195,normal
6,195,5,normal
195,5,220,normal
5,220,220,normal
220,220,6,normal
220,6,3,normal
6,3,3,normal
3,3,195,normal
3,195,3,normal
195,3,6,normal
3,6,195,normal
6,195,195,normal
195,195,5,normal
195,5,6,normal
5,6,6,normal
6,6,5,normal
6,5,5,normal
5,5,195,normal
5,195,195,normal
195,195,6,normal
195,6,3,normal
6,3,197,normal
3,197,6,normal
197,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,6,normal
195,6,195,normal
6,195,6,normal
195,6,3,normal
6,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,197,normal
5,197,54,normal
197,54,197,normal
54,197,192,normal
197,192,140,normal
192,140,3,normal
140,3,140,normal
3,140,3,normal
140,3,192,normal
3,192,3,normal
192,3,3,normal
3,3,192,normal
3,192,3,normal
192,3,3,normal
3,3,91,normal
3,91,6,normal
91,6,91,normal
6,91,45,normal
91,45,195,normal
45,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,197,normal
5,197,240,normal
197,240,5,normal
240,5,3,normal
5,3,197,normal
3,197,192,normal
197,192,192,normal
192,192,6,normal
192,6,125,normal
6,125,6,normal
125,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,197,normal
192,197,91,normal
197,91,3,normal
91,3,6,normal
3,6,91,normal
6,91,192,normal
91,192,6,normal
192,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,91,normal
6,91,3,normal
91,3,6,normal
3,6,6,normal
6,6,5,normal
6,5,5,normal
5,5,6,normal
5,6,6,normal
6,6,195,normal
6,195,6,normal
195,6,195,normal
6,195,192,normal
195,192,45,normal
192,45,6,normal
45,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,6,normal
5,6,191,normal
6,191,3,normal
191,3,197,normal
3,197,3,normal
197,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,197,normal
5,197,5,normal
197,5,197,normal
5,197,192,normal
197,192,3,normal
192,3,197,normal
3,197,3,normal
197,3,6,normal
3,6,91,normal
6,91,33,normal
91,33,33,normal
33,33,6,normal
33,6,195,normal
6,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,60,normal
195,60,5,normal
60,5,220,normal
5,220,220,normal
220,220,6,normal
220,6,195,normal
6,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,7,normal
195,7,174,normal
45,33,5,normal
33,5,192,normal
5,192,6,normal
192,6,33,normal
6,33,192,normal
33,192,33,normal
192,33,3,normal
33,3,192,normal
3,192,125,normal
192,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,45,normal
125,45,192,normal
45,192,197,normal
192,197,197,normal
197,197,197,normal
197,197,197,normal
197,197,85,normal
197,85,85,normal
85,85,195,normal
85,195,195,normal
195,195,174,normal
195,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,6,normal
174,6,91,normal
6,91,192,normal
91,192,195,normal
192,195,5,normal
195,5,192,normal
5,192,6,normal
192,6,91,normal
6,91,45,normal
91,45,6,normal
45,6,5,normal
6,5,192,normal
5,192,195,normal
192,195,6,normal
195,6,5,normal
6,5,3,normal
5,3,3,normal
3,3,6,normal
3,6,3,normal
6,3,6,normal
3,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,45,normal
3,45,5,normal
45,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,221,normal
5,221,220,normal
221,220,220,normal
220,220,6,normal
220,6,195,normal
6,195,5,normal
195,5,220,normal
5,220,220,normal
220,220,6,normal
220,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,197,normal
192,197,197,normal
197,197,195,normal
197,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,5,normal
3,5,6,normal
5,6,91,normal
6,91,5,normal
91,5,195,normal
5,195,195,normal
195,195,91,normal
195,91,6,normal
91,6,91,normal
6,91,6,normal
91,6,195,normal
6,195,6,normal
195,6,6,normal
6,6,54,normal
6,54,197,normal
54,197,3,normal
197,3,192,normal
3,192,3,normal
192,3,3,normal
3,3,192,normal
3,192,3,normal
192,3,91,normal
3,91,6,normal
91,6,91,normal
6,91,195,normal
91,195,195,normal
195,195,195,normal
195,195,6,normal
195,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,5,normal
6,5,3,normal
5,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,6,normal
195,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,6,normal
5,6,91,normal
6,91,3,normal
91,3,6,normal
3,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,91,normal
6,91,5,normal
91,5,6,normal
5,6,5,normal
6,5,5,normal
5,5,6,normal
5,6,3,normal
6,3,6,normal
3,6,6,normal
6,6,195,normal
6,195,195,normal
195,195,195,normal
195,195,3,normal
195,3,45,normal
3,45,6,normal
45,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,6,normal
5,6,191,normal
6,191,6,normal
191,6,195,normal
6,195,195,normal
195,195,60,normal
195,60,5,normal
60,5,195,normal
5,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,83,normal
195,83,120,normal
83,120,7,normal
6,11,33,normal
11,33,5,normal
33,5,6,normal
5,6,6,normal
6,6,197,normal
6,197,5,normal
197,5,192,normal
5,192,125,normal
192,125,125,normal
125,125,125,normal
125,125,125,normal
125,125,258,normal
125,258,192,normal
258,192,197,normal
192,197,197,normal
197,197,197,normal
197,197,197,normal
197,197,85,normal
197,85,85,normal
85,85,174,normal
85,174,174,normal
174,174,174,normal
174,174,174,normal
174,174,195,normal
174,195,5,normal
195,5,3,normal
5,3,195,normal
3,195,6,normal
195,6,6,normal
6,6,5,normal
6,5,45,normal
5,45,6,normal
45,6,195,normal
6,195,6,normal
195,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,91,normal
6,91,197,normal
91,197,6,normal
197,6,5,normal
6,5,195,normal
5,195,6,normal
195,6,91,normal
6,91,6,normal
91,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,6,normal
195,6,6,normal
6,6,201,normal
6,201,199,normal
201,199,6,normal
199,6,85,normal
6,85,192,normal
85,192,6,normal
192,6,3,normal
6,3,91,normal
3,91,5,normal
91,5,6,normal
5,6,192,normal
6,192,6,normal
192,6,6,normal
6,6,45,normal
6,45,5,normal
45,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,3,normal
192,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,3,normal
3,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,195,normal
195,195,220,normal
195,220,195,normal
220,195,195,normal
195,195,91,normal
195,91,195,normal
91,195,3,normal
195,3,5,normal
3,5,195,normal
5,195,195,normal
195,195,195,normal
195,195,6,normal
195,6,6,normal
6,6,6,normal
6,6,54,normal
6,54,3,normal
54,3,3,normal
3,3,192,normal
3,192,3,normal
192,3,3,normal
3,3,192,normal
3,192,3,normal
192,3,3,normal
3,3,91,normal
3,91,6,normal
91,6,91,normal
6,91,45,normal
91,45,195,normal
45,195,195,normal
195,195,195,normal
195,195,5,normal
195,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,5,normal
5,5,195,normal
5,195,3,normal
195,3,6,normal
3,6,195,normal
6,195,5,normal
195,5,91,normal
5,91,195,normal
91,195,6,normal
195,6,195,normal
6,195,5,normal
195,5,3,normal
5,3,6,normal
3,6,91,normal
6,91,195,normal
91,195,6,normal
195,6,6,normal
6,6,6,normal
6,6,6,normal
6,6,195,normal
6,195,91,normal
195,91,6,normal
91,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,91,normal
6,91,6,normal
91,6,6,normal
6,6,5,normal
6,5,195,normal
5,195,195,normal
195,195,6,normal
195,6,3,normal
6,3,6,normal
3,6,91,normal
6,91,5,normal
91,5,195,normal
5,195,5,normal
195,5,45,normal
5,45,6,normal
45,6,91,normal
6,91,195,normal
91,195,5,normal
195,5,5,normal
5,5,6,normal
5,6,6,normal
6,6,195,normal
6,195,5,normal
195,5,6,normal
5,6,195,normal
6,195,5,normal
195,5,33,normal
5,33,195,normal
33,195,60,normal
195,60,5,normal
60,5,195,normal
5,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,195,normal
195,195,45,normal
195,45,45,normal
45,45,45,normal
45,45,5,normal
45,5,197,normal
5,197,197,normal
197,197,4,normal
197,4,6,normal
4,6,3,normal
6,3,5,normal
3,5,197,normal
5,197,197,normal
197,197,5,normal
197,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,5,normal
4,5,6,normal
5,6,5,normal
6,5,197,normal
5,197,4,normal
197,4,4,normal
4,4,91,normal
4,91,6,normal
91,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,4,normal
4,4,140,normal
4,140,4,normal
140,4,6,normal
4,6,91,normal
6,91,3,normal
91,3,5,normal
3,5,4,normal
5,4,5,normal
4,5,197,normal
5,197,4,normal
197,4,5,normal
4,5,91,normal
5,91,3,normal
91,3,5,normal
3,5,4,normal
5,4,6,normal
4,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,5,normal
197,5,192,normal
5,192,4,normal
192,4,6,normal
4,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,140,normal
4,140,4,normal
140,4,6,normal
4,6,5,normal
6,5,4,normal
5,4,45,normal
4,45,45,normal
45,45,45,normal
45,45,45,normal
45,45,5,normal
45,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,4,normal
4,4,140,normal
4,140,4,normal
140,4,6,normal
4,6,91,normal
6,91,5,normal
91,5,197,normal
5,197,197,normal
197,197,6,normal
197,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,4,normal
4,4,5,normal
4,5,3,normal
5,3,5,normal
3,5,4,normal
5,4,197,normal
4,197,5,normal
197,5,197,normal
5,197,5,normal
197,5,4,normal
5,4,3,normal
4,3,5,normal
3,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,140,normal
4,140,6,normal
140,6,5,normal
6,5,140,normal
5,140,5,normal
140,5,5,normal
5,5,4,normal
5,4,6,normal
4,6,5,normal
6,5,197,normal
5,197,197,normal
197,197,192,normal
197,192,4,normal
192,4,4,normal
4,4,4,normal
4,4,140,normal
